"Lot","mtemp","sdtemp","unc_temp_CRR"
605,2.19053750442418,0.0242255342767519,0.3256
606,2.16180234648173,2.23652226172507,0.3284
607,3.27526338206319,0.305721694384969,0.3346
608,5.26920591191242,0.280899392836788,0.3389
609,4.86225706999065,0.250827497970456,0.3492
610,2.63295298569067,0.539085445276131,0.3258
611,4.95983829117762,0.00518831761436524,0.328
612,4.69783635589859,0.633837279005879,0.3457
613,2.90585727933327,1.46895663492898,0.3342
614,3.94905759480304,0.023514884055595,0.3299
615,2.80442495265367,0.413199833723777,0.3362
616,5.1728856038226,3.97222473438066,0.3261
617,6.16852850479697,1.0447992988744,0.3391
618,5.60974831818629,0.989132082869708,0.3362
619,5.79928827348458,0.733275019080027,0.3419
620,4.84191544040794,0.352171166279503,0.3267
621,4.15031357864757,1.31194707941601,0.3349
622,2.40150392647653,0.00295830923988388,0.3333
623,1.03690029209085,0.863356370204648,0.325
624,1.73335133083457,0.557115938821032,0.3282
625,0.172522012233937,2.27865810256975,0.3317
626,4.31319811865905,1.63652792534368,0.3339
627,8.25028485412046,0.310147724756062,0.3243
628,5.51052339068831,0.639935753740526,0.3429
629,10.6025699847452,1.44194999190887,0.3402
630,7.80118283130113,1.22724303301473,0.3343
631,2.17196910508796,0.194163072762107,0.3327
632,5.67050587983777,0.365337936615082,0.3429
633,2.27459931719871,0.238825271383981,0.3404
634,6.57906630667617,0.591388326070316,0.3312
635,0.120653838314082,0.362640814897161,0.309
636,5.42033927564016,0.00335234085249491,0.3366
637,4.4548456966566,0.0907892975204752,0.3314
638,7.98993076505452,0.353229301436136,0.3484
639,0.700407912971801,0.520008636379883,0.3227
640,2.61889934618859,0.355345809143233,0.3298
641,8.09483589840741,0.585521682400576,0.3373
642,3.3128550161652,2.14039576705077,0.328
643,3.11246157973883,0.143195862843223,0.3287
644,4.92586729686279,0.168765807285566,0.3192
645,5.95144047343196,2.4123124067869,0.3388
646,3.89682665504248,0.128977186983386,0.3357
647,3.10393452280297,0.102508602310401,0.3266
648,2.83788829879435,2.61088066397068,0.3244
649,5.08928263082418,0.142377482085017,0.3378
650,5.19824888193465,0.00626194128368885,0.3348
651,1.53008109527708,0.970304747355041,0.3312
652,1.01222253269058,0.990341982984561,0.3262
653,-0.963887268970184,1.12977734003433,0.3185
654,2.9685353344696,0.465348291980869,0.3437
655,5.12889692979973,0.379638880974699,0.3355
656,7.77648906596779,1.8393324126649,0.3286
657,2.99470151510788,0.135954781374359,0.3258
658,6.22733316421242,0.225925974359204,0.3301
659,3.919328798706,0.282962570880775,0.3325
660,4.21116933158808,0.0664883032712545,0.3341
661,4.49291115108041,0.117851291550824,0.3446
662,4.11440693217109,0.803204375327986,0.3327
663,5.74564939850722,0.0416826618771945,0.3384
664,8.22213186950328,0.244266309508114,0.3361
665,2.97705630151009,0.788689079762749,0.3272
666,3.12743702695447,0.0740647080072518,0.3333
667,1.88418855126535,1.28261623114031,0.3214
668,4.5572047491504,0.648443560666137,0.3307
669,6.45636969590389,2.8186366688598,0.3364
670,3.25043055324729,0.258375379641889,0.3306
671,3.15945824140138,0.2991534034073,0.3319
672,3.42049403200996,0.459103138141588,0.3363
673,5.07930529830557,2.03048654623231,0.329
674,6.14126857993871,0.131697531257756,0.3346
675,7.06710799162864,0.135009987832101,0.3383
676,4.40947073324302,0.00848198883479911,0.3436
677,4.14271630257108,0.0730600255874531,0.3329
678,7.89053321507347,0.124941303384139,0.3348
679,5.15844366203217,1.99509419540354,0.3402
680,4.01138857555811,0.315831635647365,0.3301
681,2.89714157591445,0.571298246470038,0.3263
682,5.44166587398278,0.13863277513719,0.3308
683,0.0273011622053323,0.103502238500184,0.3293
684,4.71021218756784,0.708206987383789,0.3369
685,5.23370102966962,0.0316803174647008,0.3486
686,0.573575801213196,5.29554753976531,0.335
687,4.43499544604129,0.289074776929442,0.329
688,4.59018825123021,0.408602612873653,0.3375
689,5.65750800544507,0.138345847788292,0.3388
690,1.70806607076804,1.20745025615207,0.3303
691,6.63646153395961,0.74865084623954,0.3403
692,5.6201085928223,0.396497750789884,0.3371
693,3.0437115401802,2.3932125101347,0.3274
694,2.66376474073093,0.118355032828638,0.3317
695,2.05529000899926,0.240881860919541,0.3271
696,2.91221237723041,0.555968493594399,0.3359
697,4.30410953597287,1.57017017331088,0.3319
698,6.67792197645453,0.000144202579973673,0.3401
699,3.24148392065071,0.443579896889846,0.3345
700,4.28576867449063,1.14161220384209,0.3353
701,6.02355285541124,0.900205039412839,0.3311
702,5.15538706233543,0.141750979294261,0.3378
703,5.05807056138991,0.278599525336759,0.3274
704,4.71310113862238,3.01091409778076,0.3327
705,4.04281413841307,0.109509512764719,0.3357
706,2.81445801505352,0.321956827422385,0.3392
707,3.78998993494229,0.666590830371794,0.3279
708,4.44115160052034,0.410411974156572,0.3319
709,3.34791373946803,0.55335293698298,0.334
710,2.69268197642938,0.0527459890170509,0.3282
711,4.98642883478304,0.266933855622903,0.3321
712,6.04098881530143,0.0680627289318618,0.3368
713,3.3519709052288,0.795911593934292,0.3323
714,4.22597754033035,0.0103420669617295,0.3395
715,7.38979439838598,0.0129716425919216,0.3395
716,2.57764617862189,1.65100740046151,0.3317
717,5.58569207649518,0.0189783508102467,0.3386
718,2.22450075618548,1.10909374094163,0.336
719,7.45605231571369,1.94280989018306,0.3353
720,6.48510891223932,0.504804022458106,0.3374
721,1.21724032461649,0.0150541747295025,0.3253
722,5.30285357504191,0.909184023689413,0.3346
723,2.57105471022125,0.229434351063927,0.3227
724,6.49357280127756,0.316769519484072,0.3357
725,1.82036293852642,0.119171509501332,0.3293
726,3.67452342254295,0.614569220269499,0.338
727,2.55447181328403,0.856886701216978,0.3269
728,3.16464988817145,1.42933001197908,0.3363
729,7.18342808503171,1.14355597784683,0.3337
730,6.35989687853033,0.115017712760008,0.3341
731,3.68021394702595,0.203156812359816,0.3396
732,7.48756570627909,0.855064004897043,0.3405
733,4.08672922829471,0.00377138066996585,0.335
734,7.38339064406354,0.00204343364578983,0.3341
735,5.20484775190588,0.0402606280817662,0.3314
736,1.48813338144033,0.0838236396838284,0.3291
737,6.85924723552422,0.217027563748189,0.3407
738,4.46045752279453,0.296522639884278,0.334
739,4.39584679406996,0.0531940218802056,0.3364
740,3.21860997231297,0.0462199201848368,0.3265
741,2.03918807490301,0.215155829384113,0.3263
742,5.25550867814594,0.00721956056210855,0.3325
743,4.37616628456049,0.199789174851235,0.3331
744,4.32552167310652,0.204637474295584,0.327
745,5.73082181760253,0.728846182933896,0.3439
746,7.66860147752196,0.357545504373607,0.3206
747,3.39499603778312,0.513809879464928,0.3284
748,5.76407909394878,0.1110249916137,0.3298
749,3.52122706739405,0.626990137041225,0.3335
750,2.68334672349199,0.0598163396823275,0.3298
751,2.27933478745165,2.21302833237771,0.3266
752,2.72086623579494,0.959984426800824,0.3362
753,7.23193484326503,1.13818679752811,0.3261
754,5.31642903753549,0.476236834580665,0.3327
755,3.19299890135381,2.03682547604929,0.3279
756,7.27050714810799,0.298070623834742,0.3361
757,1.05769447564804,0.306932641724943,0.3184
758,1.95184344922938,0.356369248802592,0.3345
759,6.11061684939332,1.494339179655,0.3456
760,5.43035276797191,0.0830618185936918,0.3332
761,2.43804380286438,0.303166789980704,0.3251
762,5.55521551676701,0.0390142098907881,0.3384
763,4.54193182318102,0.930905946841941,0.3355
764,2.73292719225163,2.0514171319174,0.3329
765,3.71206508891706,2.58586911996629,0.3286
766,2.0286117614961,1.15672220189262,0.3291
767,6.59743283544201,0.0821605166419795,0.3317
768,6.05744822172124,0.54622500765632,0.3383
769,1.36145860717367,0.726822729578361,0.3268
770,4.69470486455034,0.0989060615016072,0.3376
771,5.57213680064498,0.0682722492429641,0.3472
772,1.14895078662776,0.318757960136609,0.3273
773,3.47868662226844,0.69960811500062,0.3247
774,5.19264533750027,2.08443749581431,0.3258
775,4.20087310852153,0.00955048341139131,0.3275
776,2.35186350085519,0.542573824042211,0.334
777,1.89375454147249,0.562229982190404,0.3315
778,3.38915777707032,1.12363786947518,0.3349
779,6.77785045571383,2.84835719974777,0.344
780,8.79531722060112,0.621494721708129,0.3342
781,2.98762350504494,0.389720079587273,0.3334
782,5.29138985483178,1.16009392875846,0.335
783,3.0897716201023,0.231766655566117,0.3356
784,4.42954154953021,0.132450357455763,0.3315
785,4.55190643428003,1.85222189534357,0.3279
786,5.59229720420424,0.833227460047164,0.3381
787,2.33950031670615,0.145620426086427,0.3292
788,5.6598706513433,1.02785280694142,0.3353
789,5.70459446997723,0.889379361086703,0.3334
790,4.57880477947326,0.864913822179326,0.3372
791,2.7007725132328,2.91742547713187,0.3272
792,4.62352988223798,0.169300105151516,0.3333
793,3.74885230609183,0.0280404818376269,0.3262
794,6.46555779631811,0.775364658500435,0.3359
795,6.00670511154033,0.267608295558098,0.3399
796,4.24838986844597,0.479935977197002,0.3282
797,6.21672896069278,0.598239843409191,0.3405
798,4.8135164945616,0.238497976147587,0.34
799,5.45495866616819,0.536095995341227,0.3397
800,2.41518694381371,0.0724839568591309,0.3309
801,7.7295248530816,0.0851762926596738,0.3386
802,2.5396283807131,0.256341063898857,0.3347
803,1.95894520109118,1.08362551268568,0.3255
804,4.16704238073786,0.00107089848268001,0.3335
805,7.08240407330498,0.411817049692168,0.34
806,2.6460199325961,0.478022930850087,0.3316
807,3.19935115435836,0.401761978232618,0.3386
808,6.9769888547445,0.207417873271,0.3394
809,4.33410555824555,0.192389614259073,0.3356
810,5.14740937763795,1.07303775486306,0.3327
811,3.00454548372546,1.12176673173,0.3338
812,6.22895909468422,0.0146927243715578,0.3324
813,3.68657768205667,1.83982453400703,0.3414
814,6.37687794319505,3.19552334215203,0.3308
815,4.85387299442981,0.946432701165313,0.3353
816,3.78807493354112,4.56114885456803,0.3352
817,5.26308414968074,1.0792685987038,0.3342
818,5.17933211237451,0.0562043617346632,0.3324
819,5.95403684826726,0.15868644370288,0.3344
820,3.81310910895237,1.04772545918963,0.3341
821,4.02190719495699,0.616452783707963,0.3343
822,1.47480837038544,1.05834691257452,0.3189
823,5.08481079155524,0.292955164176658,0.3309
824,3.90516236578789,1.73217801257667,0.328
825,5.09761178781933,0.0380506861181197,0.3309
826,5.71544172110221,0.243505648750065,0.3303
827,4.07143279198047,0.567561681696779,0.3379
828,4.51454000107294,0.247935554846171,0.3357
829,2.49686740753733,0.703171266768021,0.3421
830,7.28038764757859,0.913688993565103,0.3319
831,6.58749243191801,0.671408833115116,0.3411
832,5.94522251403551,0.605069927795021,0.3375
833,4.60066468563797,2.84102791804379,0.3343
834,5.19982960331049,0.222827071046091,0.3432
835,3.93605771066859,0.286313558767082,0.3304
836,4.06900068970002,0.036657981687163,0.3329
837,4.02726688396111,0.0668802073348757,0.3345
838,4.74185677586984,1.67337085301283,0.33
839,3.13524896097707,0.586932568594097,0.3371
840,3.67084180455072,0.0186387508799292,0.3323
841,3.3702705929507,1.32801895360022,0.3401
842,3.43381491400534,0.49787967712284,0.3348
843,3.94124682195856,1.3082129287956,0.333
844,5.53796096306055,0.0473728256949012,0.328
845,4.16548971659172,1.45235070737895,0.3273
846,6.20611155140874,0.393782888412687,0.3433
847,6.95633534203804,0.00745861945809653,0.338
848,4.59553987205098,0.294125024847648,0.3381
849,2.8216910091462,1.70622566075319,0.3362
850,3.56151166326842,0.251386237920311,0.3289
851,7.44486828685769,0.653798538560341,0.335
852,3.40715753431657,0.473521266781969,0.3297
853,6.00106597123354,0.0236868274416535,0.3324
854,1.71767317092952,0.249733902770611,0.3246
855,3.59328924993058,0.239921341918114,0.3338
856,8.53867448485452,2.07958538905881,0.3328
857,4.53064268960739,0.321337022378482,0.3223
858,5.34042788506686,0.67857855683723,0.3353
859,6.78610186704853,0.201033333872594,0.3309
860,3.8500291253684,2.35257465889922,0.328
861,2.4513952989978,0.826953374910831,0.326
862,4.18771075409566,0.0137974126826329,0.3284
863,3.12092932422521,0.216559052883268,0.3434
864,4.56251086418883,0.436929111328574,0.338
865,2.87799338916048,0.000364721830809611,0.3269
866,5.84405844895852,0.254140268477583,0.3405
867,5.83210654233682,0.137185246764327,0.3277
868,3.06216746839555,0.620967125446352,0.3324
869,3.55278621427188,0.179955636808233,0.3392
870,2.94154801726183,0.260754664139982,0.3272
871,3.77079681453495,0.460185207694474,0.3279
872,4.49941536485539,0.174712024499326,0.3361
873,4.34256654698622,0.150295978889506,0.3399
874,4.91045735846392,0.521930046777424,0.329
875,5.1162202808641,0.0703983143383141,0.336
876,4.1987258076728,0.740187306980913,0.3332
877,5.92731366928253,0.191704323878738,0.3411
878,3.65332379890704,3.47669042058633e-05,0.3334
879,4.32242111874749,0.782533420101524,0.3292
880,5.07030330445245,0.385909890619924,0.3304
881,5.31372912191383,4.16645534582371,0.3291
882,6.28828143795194,0.0219712013434601,0.3331
883,3.80488011694242,0.442821502972611,0.3421
884,6.08211788997217,2.30236443500918,0.3319
885,5.59408419638022,2.16759160833142,0.3314
886,4.34537329946714,0.299504360606741,0.3313
887,8.45633070502999,0.0716389362700544,0.3318
888,3.58567245232394,0.367834010276821,0.3258
889,4.23333384201296,1.23782488029341,0.3387
890,6.13045498105593,0.398787708967806,0.3424
891,5.22712815421434,0.0444729052072214,0.3328
892,6.15701860092509,0.196942151918491,0.3382
893,3.43805076428698,0.454757787031437,0.3318
894,6.6061025240816,0.030459074361107,0.3384
895,2.93061724709712,0.00527497248586827,0.3307
896,1.86688793301363,1.09246832384881,0.3258
897,6.8984182890161,0.0259689126434126,0.3393
898,5.70685928211634,0.206568282061674,0.3403
899,2.09773368526359,0.328179181556089,0.3304
900,3.44611651112389,0.120158115789321,0.3271
901,4.99759061347369,0.155526493919366,0.3367
902,4.33329116183314,0.953277161293232,0.3249
903,-2.20584660135013,0.164085665251703,0.3225
904,5.34865528956484,0.899834479044753,0.3257
905,2.21512855395825,1.09652159797517,0.3324
906,3.01438704027497,0.0551159327296329,0.3315
907,3.35830475069799,0.146837012179935,0.329
908,1.93817597198986,0.755683439289768,0.3274
909,6.81053847489045,0.139425433099048,0.3335
910,3.84022966164581,0.370964992801441,0.3367
911,5.14828767575555,0.0565996735123346,0.3429
912,3.73608594246396,0.167483890014727,0.3346
913,5.42823576090127,2.06790802594749,0.338
914,4.84456121791602,0.0042456155654645,0.3303
915,2.78223520438607,0.189337011302598,0.3319
916,2.89025540248775,0.03189149103641,0.3361
917,0.800081459899465,0.528156689468234,0.3273
918,3.21623244399397,0.134497791788661,0.3281
919,4.29664678244156,0.187905731289786,0.3327
920,6.33217739335952,0.423660970182278,0.3423
921,6.16824523777786,0.224917326512865,0.3303
922,5.98233587758661,0.745238384291914,0.3301
923,4.13490651218222,0.0105500233415488,0.3328
924,5.39910562379084,0.0288049492529854,0.3329
925,8.5169773225212,0.0227608018054358,0.3373
926,8.01941030194831,1.94120268121999,0.3414
927,4.93882349431285,1.40733250862361,0.3394
928,5.53216731105603,0.201980648114286,0.3329
929,4.67153816927981,0.568548881029718,0.3375
930,1.57279266386756,0.279565153569103,0.3335
931,5.55214623542408,0.375133229695414,0.3379
932,0.497550080581366,0.112281037044599,0.3336
933,8.96885933098034,1.06368397900969,0.3302
934,2.58853300086004,0.732274920761612,0.3355
935,3.88553213500771,0.0894771048158348,0.3437
936,5.52235084631818,1.15239969432504,0.3297
937,7.61090360805299,0.20015765530616,0.3396
938,2.58171422906215,2.63875443797543,0.3334
939,0.349174006586439,3.62876533420127,0.3271
940,0.514982417637682,0.631948041968046,0.3268
941,4.42247346308049,0.329561895041809,0.329
942,2.18531419398326,2.46604334134239,0.3348
943,4.97137910400564,0.342385815145281,0.3306
944,5.24366705249224,2.70737498052726,0.3405
945,5.48104370141052,0.679161342640269,0.3337
946,7.02362816882589,0.148390825671172,0.3393
947,5.37845449662675,0.336401397910082,0.3357
948,3.33345920564378,0.967630582157171,0.3288
949,2.1125608629154,0.0778755376971137,0.3271
950,5.07514063877676,1.25541821716667,0.3263
951,3.1848779197891,0.0997914150880907,0.3401
952,1.90785999471125,0.0643144691956734,0.3306
953,1.79905464538458,0.594620018298635,0.3302
954,4.47266822118114,0.982361855759832,0.3323
955,6.44792377865745,3.49959823301169,0.335
956,1.77763661435669,0.000755923761118191,0.3296
957,5.71908107832553,1.6278080463306,0.3391
958,4.06135877522669,0.766146674355317,0.3356
959,3.65212534427047,0.692339853900992,0.3349
960,4.0014721158204,0.0653645039974712,0.3245
961,3.30549194726206,0.0191760772010524,0.3288
962,6.07458510289601,0.334276468640852,0.3287
963,6.25913042729655,0.530404522323874,0.3353
964,8.35615536172531,0.245784669439352,0.3408
965,4.73071925639604,0.123781661092913,0.3287
966,3.84555239307829,0.816583117726795,0.3278
967,3.18146232928971,0.894679487138103,0.3318
968,2.14415493290538,0.419773533889307,0.3308
969,2.36198611225963,0.0435918043475603,0.3317
970,6.87705624292824,0.381958337088273,0.3359
971,5.87389871446923,0.921953782080987,0.3347
972,5.2398146049232,1.50495852727425,0.3321
973,-0.0293101383834973,0.593010094196477,0.3249
974,8.28836312985069,1.08843735443181,0.3401
975,3.56554470002034,0.646473659414079,0.3295
976,3.83588512630044,0.171998804424256,0.3416
977,5.78058411287987,0.110241690348437,0.3332
978,2.87094684982937,1.62233709829156,0.3354
979,3.05748453552875,0.635092868767977,0.3307
980,1.6352119359395,3.16264583645082,0.3199
981,3.28215015457658,0.153735311609536,0.331
982,6.2928348075444,0.480131139756026,0.3376
983,4.21933421399691,0.85993244041536,0.3405
984,3.03194325880306,3.82135893691549,0.3228
985,3.98240423833155,0.0177057084717236,0.3343
986,6.13467423183727,1.75706175406396,0.3377
987,3.8721477288378,0.0977607795318387,0.3352
988,7.0130396963962,2.96564634766965,0.3355
989,7.82818476465524,0.661092888363578,0.3291
990,4.95279436323078,0.424417516726052,0.3429
991,3.41668271266028,4.70349425924997,0.3196
992,6.66785066010219,0.752146596308293,0.3288
993,4.46776791816642,1.74220149279108,0.3406
994,5.54500568544576,0.0858381515155832,0.3307
995,7.20088714705128,1.86781155781267,0.331
996,4.09143081862687,1.1474971368045,0.3227
997,5.47093982298609,0.347684672256264,0.3484
998,6.30339008013175,1.01098193655981,0.3303
999,6.41741426950717,0.761001964079954,0.3342
1000,6.98579288015509,0.108680462112056,0.3414
